,landslide_id,latitude,longitude,landslide,event_date,rock_geo,rock_period,fis_nomr,rock_type,soil_rec_symbol,soil_rec_mat_origin,soil_rec_sew_class,soil_rec_tex_sup,soil_rec_c_tex_sup,soil_rec_tex_sub,soil_rec_c__tex_sub,soil_rec_risk_eros,soil_tax,soil_use
103520,103520,15.16844171,-91.30241452,0,2020-03-20,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Qi,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillo-arenosa,Moderadamente Fina,Arcilla,Muy Fina,Alto,Alfisoles,VII
103539,103539,14.98214744,-89.92809089,0,2011-08-29,Pi,Terciario superior al Cuaternario,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Chg,Esquisto,Drenaje Excesivo,Franco-Arenosa-Gravosa a Franco-Arcillo-Arenosa,Moderadamente Fina,Franco-Arcillosa Gravosa,Moderadamente Fina,Alto,Entisoles,VII
103570,103570,14.9861981,-91.51117313,0,2020-04-22,Qp,Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Cme,Ceniza Volcánica,Buen Drenaje,Franca,Media,Franco-Arcillosa o Arcilla,Moderadamente Fina,Muy Alto,Andisoles,IV
103577,103577,15.32913419,-91.98738414,0,2013-05-15,I,Terciario Temprano al Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Sa,Granito Suave y Gneis,Buen Drenaje,Franco-Arenosa,Media,Franco-Arenosa-Fina,Media,Alto,Entisoles,VII
103591,103591,15.12711861,-91.26131354,0,2012-05-01,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Qi,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillo-arenosa,Moderadamente Fina,Arcilla,Muy Fina,Alto,Alfisoles,VII
103596,103596,15.49802618,-91.47443601,0,2014-04-23,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tq,Caliza,Buen Drenaje,Franco-Limosa,Media,Arcilla,Muy Fina,Alto,Mollisoles,VII
103619,103619,15.10888519,-91.99583526,0,2013-01-11,I,Terciario superior al Cuaternario reciente.,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Cm,Ceniza Volcánica,Buen Drenaje,Franca,Media,Franco-Arcillosa o Arcilla,Moderadamente Fina,Regular a Bajo,Andisoles,VII
103631,103631,15.30249982,-91.18507165,0,2010-10-20,CPsr,Terciario superior al Cuaternario,Tierras Altas Cristalinas,Rocas Sedimentarias,Sa,Granito Suave y Gneis,Buen Drenaje,Franco-Arenosa,Media,Franco-Arenosa-Fina,Media,Alto,Entisoles,VII
103639,103639,14.99619239,-91.62257902,0,2014-02-19,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Pz,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arenosa,Media,Franco-Arcillosa o Franco-Arcillo-Arenosa,Moderadamente Fina,Alto,Andisoles,VII
103667,103667,15.09477893,-91.87434206,0,2020-01-13,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Tp,Ceniza Volcánica o Roca,Buen Drenaje,Franco-Turbosa,Moderadamente Fina,Franco-arcillosa a Franco-arcillo-limosa,Moderadamente Fina,Alto,Andisoles,VII
103697,103697,14.9185218,-91.3035347,0,2015-09-22,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Tp,Ceniza Volcánica o Roca,Buen Drenaje,Franco-Turbosa,Moderadamente Fina,Franco-arcillosa a Franco-arcillo-limosa,Moderadamente Fina,Alto,Andisoles,VII
103700,103700,15.32093506,-91.90848487,0,2016-07-31,I,Terciario Temprano al Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Sa,Granito Suave y Gneis,Buen Drenaje,Franco-Arenosa,Media,Franco-Arenosa-Fina,Media,Alto,Entisoles,VII
103705,103705,15.18731284,-89.6393984,0,2015-10-15,Pzm,Terciario Inferior hasta el Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Ci,Esquisto,Buen Drenaje,Franco-Limosa,Media,Franco-Arcillo-Limosa,Moderadamente Fina,Regular,Ultisoles,VII
103718,103718,15.51337609,-90.70708886,0,2015-10-08,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Ca,Caliza y Ceniza Volcánica,Buen Drenaje,Franca a Franco-Limosa,Media,Franco-Limosa a Franco-Arcillosa,Media,Regular a Alto,Mollisoles,VI
103742,103742,14.668399,-91.0471445,0,2017-10-04,Tv,Período Cuaternario,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Cm,Ceniza Volcánica,Buen Drenaje,Franca,Media,Franco-Arcillosa o Arcilla,Moderadamente Fina,Regular a Bajo,Andisoles,VII
103743,103743,15.12511488,-90.78375785,0,2020-10-12,Pzm,Terciario hasta el presente,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Ci,Esquisto,Buen Drenaje,Franco-Limosa,Media,Franco-Arcillo-Limosa,Moderadamente Fina,Regular,Inceptisoles,VII
104035,104035,15.85137601,-91.47304992,0,2011-08-13,Ksd,Cretácico superior y Terciario Inferior,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tq,Caliza,Buen Drenaje,Franco-Limosa,Media,Arcilla,Muy Fina,Alto,Mollisoles,VI
104037,104037,15.86226913,-91.33636002,0,2013-07-01,Ksd,Cretácico superior y Terciario Inferior,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tq,Caliza,Buen Drenaje,Franco-Limosa,Media,Arcilla,Muy Fina,Alto,Mollisoles,VI
104041,104041,15.97786537,-91.46770038,0,2012-02-05,Ksd,Cretácico superior y Terciario Inferior,Tierras Altas Sedimentarias,Rocas Sedimentarias,Ja,Caliza,Buen Drenaje,Franco-Arcillosa a Arcilla,Moderadamente Fina,Arcilla,Muy Fina,Alto,Alfisoles,VII
104045,104045,15.98581909,-91.57921655,0,2012-01-21,Ksd,Cretácico superior y Terciario Inferior,Tierras Altas Sedimentarias,Rocas Sedimentarias,Ja,Caliza,Buen Drenaje,Franco-Arcillosa a Arcilla,Moderadamente Fina,Arcilla,Muy Fina,Alto,Alfisoles,VI
104065,104065,15.48985205,-90.43512653,0,2021-08-07,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tm,Caliza,Buen Drenaje,Franca o Franca-Arcillosa,Media,Franco-Calcáreo o Franco-Arcillosa,Moderadamente Fina,Alto,Entisoles,VII
104091,104091,15.51024836,-90.40665252,0,2010-12-09,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tm,Caliza,Buen Drenaje,Franca o Franca-Arcillosa,Media,Franco-Calcáreo o Franco-Arcillosa,Moderadamente Fina,Alto,Entisoles,IV
104102,104102,15.52506817,-90.35344629,0,2015-03-26,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tm,Caliza,Buen Drenaje,Franca o Franca-Arcillosa,Media,Franco-Calcáreo o Franco-Arcillosa,Moderadamente Fina,Alto,Entisoles,VII
104105,104105,15.36605989,-90.32594626,0,2011-04-30,Ksd,Cretácico superior,Tierras Altas Sedimentarias,Rocas Sedimentarias,Cr,Ceniza Volcánica,Buen Drenaje,Franco-Limosa a Franca Arcillosa,Media,Franco-Limosa a Franco-Arcillo-Limosa,Media,Regular a Bajo,Andisoles,VII
104200,104200,15.81242959,-91.57139739,0,2016-06-07,Ksd,Más joven que el Créatico inferior ya que es la edad de las rocas sedimentarias calcáreas de la Formación de Ixcoy.,Tierras Altas Sedimentarias,Rocas Sedimentarias,Ja,Caliza,Buen Drenaje,Franco-Arcillosa a Arcilla,Moderadamente Fina,Arcilla,Muy Fina,Alto,Alfisoles,VIII
104225,104225,15.80191301,-91.5073583,0,2014-09-26,JKts,Finales del Cretácico y principios del Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tq,Caliza,Buen Drenaje,Franco-Limosa,Media,Arcilla,Muy Fina,Alto,Mollisoles,VII
104229,104229,15.81719806,-91.37174131,0,2021-11-25,Ksd,Finales del Cretácico y principios del Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Qt,Caliza,Buen Drenaje,Franco-Arcillo-Turbosa,Media,Franco-Arcillosa,Moderadamente Fina,Alto,Inceptisoles,VII
104233,104233,15.70595017,-91.31437938,0,2014-03-12,Pzm,Finales del Cretácico y principios del Terciario,Tierras Altas Sedimentarias,ROCAS IGNEAS Y METAMORFICAS,Qt,Caliza,Buen Drenaje,Franco-Arcillo-Turbosa,Media,Franco-Arcillosa,Moderadamente Fina,Alto,Inceptisoles,VIII
104234,104234,15.78860083,-91.38843673,0,2019-12-14,CPsr,Finales del Cretácico y principios del Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Qt,Caliza,Buen Drenaje,Franco-Arcillo-Turbosa,Media,Franco-Arcillosa,Moderadamente Fina,Alto,Inceptisoles,VIII
104238,104238,15.47881793,-91.29679225,0,2014-05-19,Ksd,Finales del Cretácico y principios del Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tq,Caliza,Buen Drenaje,Franco-Limosa,Media,Arcilla,Muy Fina,Alto,Mollisoles,VII
104266,104266,15.54962818,-90.92875794,0,2010-06-09,CPsr,Finales del Cretácico y principios del Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Ca,Caliza y Ceniza Volcánica,Buen Drenaje,Franca a Franco-Limosa,Media,Franco-Limosa a Franco-Arcillosa,Media,Regular a Alto,Mollisoles,VIII
104268,104268,15.62094571,-90.97318441,0,2019-11-17,CPsr,Finales del Cretácico y principios del Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Ca,Caliza y Ceniza Volcánica,Buen Drenaje,Franca a Franco-Limosa,Media,Franco-Limosa a Franco-Arcillosa,Media,Regular a Alto,Mollisoles,VIII
104276,104276,15.47000203,-90.33424377,0,2015-02-23,Ksd,Cretácico superior,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tm,Caliza,Buen Drenaje,Franca o Franca-Arcillosa,Media,Franco-Calcáreo o Franco-Arcillosa,Moderadamente Fina,Alto,Entisoles,VI
104278,104278,15.5091864,-90.24036046,0,2012-05-27,Ksd,Cretácico superior,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tm,Caliza,Buen Drenaje,Franca o Franca-Arcillosa,Media,Franco-Calcáreo o Franco-Arcillosa,Moderadamente Fina,Alto,Entisoles,VII
104295,104295,15.60885122,-90.09993522,0,2012-04-08,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tm,Caliza,Buen Drenaje,Franca o Franca-Arcillosa,Media,Franco-Calcáreo o Franco-Arcillosa,Moderadamente Fina,Alto,Entisoles,VII
104333,104333,15.30628299,-90.8224872,0,2015-01-26,Pi,"Finales Creático, principios del Terciario, fines del Plioceno y el Cuaternario",Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Sn,Serpentina,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Ultisoles,VII
104379,104379,15.72438295,-91.48252416,0,2017-06-21,Ksd,Finales del Cretácico y principios del Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tq,Caliza,Buen Drenaje,Franco-Limosa,Media,Arcilla,Muy Fina,Alto,Mollisoles,VII
104382,104382,15.67718282,-91.39673595,0,2011-04-10,JKts,Finales del Cretácico y principios del Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,So,Ceniza Volcánica,Buen Drenaje,Franco-Turbosa,Moderadamente Fina,Franco-Arcillosa,Moderadamente Fina,Regular,Inceptisoles,VII
104477,104477,15.44865819,-91.44946886,0,2018-09-28,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tq,Caliza,Buen Drenaje,Franco-Limosa,Media,Arcilla,Muy Fina,Alto,Mollisoles,IV
104478,104478,15.6234684,-91.33313253,0,2016-05-11,Pzm,Finales del Cretácico y principios del Terciario,Tierras Altas Sedimentarias,ROCAS IGNEAS Y METAMORFICAS,Tq,Caliza,Buen Drenaje,Franco-Limosa,Media,Arcilla,Muy Fina,Alto,Mollisoles,VIII
104481,104481,15.53262405,-91.41869592,0,2015-08-05,Ksd,Finales del Cretácico y principios del Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tq,Caliza,Buen Drenaje,Franco-Limosa,Media,Arcilla,Muy Fina,Alto,Mollisoles,VIII
104487,104487,15.4695707,-91.86430841,0,2020-10-02,Pc,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tq,Caliza,Buen Drenaje,Franco-Limosa,Media,Arcilla,Muy Fina,Alto,Mollisoles,VII
104488,104488,15.47569752,-91.86842081,0,2011-01-30,Pc,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tq,Caliza,Buen Drenaje,Franco-Limosa,Media,Arcilla,Muy Fina,Alto,Mollisoles,VII
104490,104490,15.31919008,-91.95942886,0,2018-02-03,I,Terciario Temprano al Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Tp,Ceniza Volcánica o Roca,Buen Drenaje,Franco-Turbosa,Moderadamente Fina,Franco-arcillosa a Franco-arcillo-limosa,Moderadamente Fina,Alto,Andisoles,VII
104495,104495,15.52428659,-92.02350653,0,2019-10-28,JKts,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Chy,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Caliza Fracturada,-999,Alto,Entisoles,VII
104498,104498,15.28716633,-90.54262772,0,2012-12-28,Pi,"Finales Creático, principios del Terciario, fines del Plioceno y el Cuaternario",Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Chy,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Caliza Fracturada,-999,Alto,Entisoles,VIII
104514,104514,15.308167,-90.62725487,0,2015-10-22,Ksd,"Finales Creático, principios del Terciario, fines del Plioceno y el Cuaternario",Tierras Altas Cristalinas,Rocas Sedimentarias,Chy,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Caliza Fracturada,-999,Alto,Entisoles,VII
104549,104549,15.41127872,-89.89115534,0,2012-06-15,Pc,Creatico superior en el Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tm,Caliza,Buen Drenaje,Franca o Franca-Arcillosa,Media,Franco-Calcáreo o Franco-Arcillosa,Moderadamente Fina,Alto,Entisoles,VII
104568,104568,15.19741114,-89.74145957,0,2020-12-16,Pzm,Terciario Inferior hasta el Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Ci,Esquisto,Buen Drenaje,Franco-Limosa,Media,Franco-Arcillo-Limosa,Moderadamente Fina,Regular,Ultisoles,VIII
104588,104588,15.31264737,-91.23167402,0,2010-11-11,I,Terciario superior al Cuaternario,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Chx,Ceniza Volcánica Pomácea,Drenaje Excesivo,Franco-Limosa a Franco-Arenosa Fina o Muy Fina,Media,Arcilla o Franco-Arcillosa,Moderadamente Fina,Regular a Alto,Entisoles,VII
104592,104592,15.36164515,-91.25339823,0,2018-10-03,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Chy,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Caliza Fracturada,-999,Alto,Entisoles,VII
104594,104594,15.41556132,-91.77495791,0,2019-11-20,Qp,Terciario Temprano al Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Chy,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Caliza Fracturada,-999,Alto,Entisoles,VII
104600,104600,15.41827634,-90.6186654,0,2015-11-09,Ksd,Cretácico superior,Tierras Altas Sedimentarias,Rocas Sedimentarias,Chy,Caliza,Drenaje Excesivo,Arcilla,Muy Fina,Caliza Fracturada,-999,Alto,Entisoles,VII
104602,104602,15.43365843,-90.4964804,0,2012-02-28,Ksd,Cretácico superior,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tm,Caliza,Buen Drenaje,Franca o Franca-Arcillosa,Media,Franco-Calcáreo o Franco-Arcillosa,Moderadamente Fina,Alto,Entisoles,VII
104610,104610,15.39632257,-91.14077023,0,2020-08-14,Qp,Terciario,Tierras Altas Sedimentarias,ROCAS IGNEAS Y METAMORFICAS,Cr,Ceniza Volcánica,Buen Drenaje,Franco-Limosa a Franca Arcillosa,Media,Franco-Limosa a Franco-Arcillo-Limosa,Media,Regular a Bajo,Andisoles,III
104614,104614,15.39313095,-91.07823124,0,2019-11-13,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Ca,Caliza y Ceniza Volcánica,Buen Drenaje,Franca a Franco-Limosa,Media,Franco-Limosa a Franco-Arcillosa,Media,Regular a Alto,Mollisoles,VII
104617,104617,15.42624634,-90.91577025,0,2010-11-19,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Ca,Caliza y Ceniza Volcánica,Buen Drenaje,Franca a Franco-Limosa,Media,Franco-Limosa a Franco-Arcillosa,Media,Regular a Alto,Mollisoles,VII
104643,104643,15.3819833,-91.05695355,0,2016-07-29,Ksd,Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Ca,Caliza y Ceniza Volcánica,Buen Drenaje,Franca a Franco-Limosa,Media,Franco-Limosa a Franco-Arcillosa,Media,Regular a Alto,Mollisoles,VII
104644,104644,15.23222736,-92.13560535,0,2016-06-05,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Tp,Ceniza Volcánica o Roca,Buen Drenaje,Franco-Turbosa,Moderadamente Fina,Franco-arcillosa a Franco-arcillo-limosa,Moderadamente Fina,Alto,Andisoles,VII
104652,104652,15.29712471,-90.44398715,0,2010-09-11,Pc,Creatico superior en el Terciario,Tierras Altas Sedimentarias,Rocas Sedimentarias,Tm,Caliza,Buen Drenaje,Franca o Franca-Arcillosa,Media,Franco-Calcáreo o Franco-Arcillosa,Moderadamente Fina,Alto,Entisoles,VIII
104654,104654,15.29227121,-91.29971342,0,2013-01-25,I,Terciario superior al Cuaternario,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Qi,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillo-arenosa,Moderadamente Fina,Arcilla,Muy Fina,Alto,Alfisoles,VII
104677,104677,15.2885846,-91.79018831,0,2019-03-04,Pzm,Terciario Temprano al Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Mj,Esquisto,Buen Drenaje,Franco-Limosa,Media,Franco-Limosa a Arcilla-Micácea,Media,Alto,Inceptisoles,VII
104678,104678,15.28778219,-91.96988454,0,2012-04-19,I,Terciario Temprano al Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Sa,Granito Suave y Gneis,Buen Drenaje,Franco-Arenosa,Media,Franco-Arenosa-Fina,Media,Alto,Entisoles,VII
104679,104679,15.32591456,-91.82747954,0,2019-11-26,I,Terciario Temprano al Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Sa,Granito Suave y Gneis,Buen Drenaje,Franco-Arenosa,Media,Franco-Arenosa-Fina,Media,Alto,Entisoles,VII
104680,104680,15.33417324,-91.77256168,0,2018-02-25,Pzm,Terciario Temprano al Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Sa,Granito Suave y Gneis,Buen Drenaje,Franco-Arenosa,Media,Franco-Arenosa-Fina,Media,Alto,Entisoles,VII
104681,104681,15.26873996,-91.95347208,0,2012-04-24,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Tp,Ceniza Volcánica o Roca,Buen Drenaje,Franco-Turbosa,Moderadamente Fina,Franco-arcillosa a Franco-arcillo-limosa,Moderadamente Fina,Alto,Andisoles,VII
104683,104683,15.3417411,-91.90957513,0,2020-06-19,I,Terciario Temprano al Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Sa,Granito Suave y Gneis,Buen Drenaje,Franco-Arenosa,Media,Franco-Arenosa-Fina,Media,Alto,Entisoles,VII
104685,104685,15.18416522,-90.67653241,0,2014-04-21,Pzm,Terciario hasta el presente,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Sn,Serpentina,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Entisoles,VII
104688,104688,15.05952784,-90.69265383,0,2017-07-17,Pzm,Terciario hasta el presente,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Ci,Esquisto,Buen Drenaje,Franco-Limosa,Media,Franco-Arcillo-Limosa,Moderadamente Fina,Regular,Inceptisoles,VII
104702,104702,15.14338696,-90.96469123,0,2010-11-06,I,Terciario hasta el presente,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Chg,Esquisto,Drenaje Excesivo,Franco-Arenosa-Gravosa a Franco-Arcillo-Arenosa,Moderadamente Fina,Franco-Arcillosa Gravosa,Moderadamente Fina,Alto,Entisoles,VII
104703,104703,15.18125517,-90.92111791,0,2010-04-16,Pzm,Terciario hasta el presente,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Sa,Granito Suave y Gneis,Buen Drenaje,Franco-Arenosa,Media,Franco-Arenosa-Fina,Media,Alto,Entisoles,VII
104705,104705,15.24178093,-90.94402684,0,2018-01-11,Qp,Cuaternario,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Sa,Granito Suave y Gneis,Buen Drenaje,Franco-Arenosa,Media,Franco-Arenosa-Fina,Media,Alto,Entisoles,IV
104707,104707,15.22267006,-91.80767004,0,2018-10-24,Tv,Terciario Temprano al Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Pz,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arenosa,Media,Franco-Arcillosa o Franco-Arcillo-Arenosa,Moderadamente Fina,Alto,Andisoles,VII
104708,104708,15.27614641,-91.77211614,0,2015-11-06,Pzm,Terciario Temprano al Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Mj,Esquisto,Buen Drenaje,Franco-Limosa,Media,Franco-Limosa a Arcilla-Micácea,Media,Alto,Inceptisoles,VII
104710,104710,15.2196133,-91.77674235,0,2021-10-21,Tv,Terciario Temprano al Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Pz,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arenosa,Media,Franco-Arcillosa o Franco-Arcillo-Arenosa,Moderadamente Fina,Alto,Andisoles,VII
104728,104728,15.22407057,-91.38080219,0,2019-07-30,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Qi,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillo-arenosa,Moderadamente Fina,Arcilla,Muy Fina,Alto,Alfisoles,VII
104729,104729,15.29163194,-91.54436356,0,2016-02-24,Pzm,Terciario Temprano al Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Qi,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillo-arenosa,Moderadamente Fina,Arcilla,Muy Fina,Alto,Alfisoles,III
104757,104757,15.17746472,-89.93747909,0,2011-02-21,I,Terciario Inferior hasta el Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Te,Esquisto,Buen Drenaje,Franco-Limosa,Media,Franco-Limosa o Franco-Arcillo-Limosa a Arcilla,Media,Alto,Ultisoles,VIII
104762,104762,15.15409926,-89.92713156,0,2020-06-12,I,Terciario Inferior hasta el Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Ci,Esquisto,Buen Drenaje,Franco-Limosa,Media,Franco-Arcillo-Limosa,Moderadamente Fina,Regular,Ultisoles,VIII
104771,104771,15.23515244,-90.31292629,0,2017-11-13,Ksd,"Finales Creático, principios del Terciario, fines del Plioceno y el Cuaternario",Tierras Altas Cristalinas,Rocas Sedimentarias,Tm,Caliza,Buen Drenaje,Franca o Franca-Arcillosa,Media,Franco-Calcáreo o Franco-Arcillosa,Moderadamente Fina,Alto,Entisoles,VIII
104777,104777,15.23581241,-91.92829825,0,2016-05-20,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Tp,Ceniza Volcánica o Roca,Buen Drenaje,Franco-Turbosa,Moderadamente Fina,Franco-arcillosa a Franco-arcillo-limosa,Moderadamente Fina,Alto,Andisoles,VII
104790,104790,15.17096314,-91.33841852,0,2017-10-21,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Qi,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillo-arenosa,Moderadamente Fina,Arcilla,Muy Fina,Alto,Alfisoles,VII
104792,104792,15.07942075,-91.38570475,0,2015-10-10,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Pz,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arenosa,Media,Franco-Arcillosa o Franco-Arcillo-Arenosa,Moderadamente Fina,Alto,Andisoles,VII
104797,104797,15.11239276,-91.30066476,0,2020-07-09,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Qi,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillo-arenosa,Moderadamente Fina,Arcilla,Muy Fina,Alto,Alfisoles,VII
104799,104799,15.20350473,-91.32279061,0,2015-07-13,Qp,Pleistoceno,Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Qi,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillo-arenosa,Moderadamente Fina,Arcilla,Muy Fina,Alto,Alfisoles,VII
104803,104803,15.04841062,-91.41083854,0,2016-08-27,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Si,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arcillosa,Moderadamente Fina,Arcilla,Muy Fina,Alto,Andisoles,VII
104808,104808,15.1900345,-91.65859614,0,2018-07-12,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Pz,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arenosa,Media,Franco-Arcillosa o Franco-Arcillo-Arenosa,Moderadamente Fina,Alto,Andisoles,VII
104809,104809,15.1903909,-91.65571929,0,2012-09-08,Tv,Terciario Superior (Plioceno),Tierras Altas Volcánicas,ROCAS IGNEAS Y METAMORFICAS,Pz,Ceniza Volcánica Pomácea,Buen Drenaje,Franco-Arenosa,Media,Franco-Arcillosa o Franco-Arcillo-Arenosa,Moderadamente Fina,Alto,Andisoles,VI
104813,104813,15.15940216,-90.10775904,0,2013-08-14,Pzm,Terciario Inferior hasta el Cuaternario Reciente.,Tierras Altas Cristalinas,ROCAS IGNEAS Y METAMORFICAS,Sn,Serpentina,Buen Drenaje,Arcilla,Muy Fina,Arcilla,Muy Fina,Alto,Ultisoles,VIII
